CODE,DESCRIPTION,IP_SRVC_CTG_SHORT,OP_SRVC_CTG_SHORT,PH_SRVC_CTG_SHORT
J1336,Administered Drugs & Immunizations,,DRUG,DRUG
J1340,Administered Drugs & Immunizations,,DRUG,DRUG
J1364,Administered Drugs & Immunizations,,DRUG,DRUG
J1380,Administered Drugs & Immunizations,,DRUG,DRUG
J1390,Administered Drugs & Immunizations,,DRUG,DRUG
J1410,Administered Drugs & Immunizations,,DRUG,DRUG
J1430,Administered Drugs & Immunizations,,DRUG,DRUG
J1435,Administered Drugs & Immunizations,,DRUG,DRUG
J1436,Administered Drugs & Immunizations,,DRUG,DRUG
J1438,Administered Drugs & Immunizations,,DRUG,DRUG
J1439,Administered Drugs & Immunizations,,DRUG,DRUG
J1440,Administered Drugs & Immunizations,,DRUG,DRUG
J1442,Administered Drugs & Immunizations,,DRUG,DRUG
J1443,Administered Drugs & Immunizations,,DRUG,DRUG
J1446,Administered Drugs & Immunizations,,DRUG,DRUG
J1447,Administered Drugs & Immunizations,,DRUG,DRUG
J1450,Administered Drugs & Immunizations,,DRUG,DRUG
J1451,Administered Drugs & Immunizations,,DRUG,DRUG
J1453,Administered Drugs & Immunizations,,DRUG,DRUG
J1455,Administered Drugs & Immunizations,,DRUG,DRUG
J1457,Administered Drugs & Immunizations,,DRUG,DRUG
J1458,Administered Drugs & Immunizations,,DRUG,DRUG
J1459,Administered Drugs & Immunizations,,DRUG,DRUG
J1460,Administered Drugs & Immunizations,,DRUG,DRUG
J1470,Administered Drugs & Immunizations,,DRUG,DRUG
J1480,Administered Drugs & Immunizations,,DRUG,DRUG
J1490,Administered Drugs & Immunizations,,DRUG,DRUG
J1500,Administered Drugs & Immunizations,,DRUG,DRUG
J1550,Administered Drugs & Immunizations,,DRUG,DRUG
J1555,Administered Drugs & Immunizations,,DRUG,DRUG
J1556,Administered Drugs & Immunizations,,DRUG,DRUG
J1557,Administered Drugs & Immunizations,,DRUG,DRUG
J1559,Administered Drugs & Immunizations,,DRUG,DRUG
J1560,Administered Drugs & Immunizations,,DRUG,DRUG
J1561,Administered Drugs & Immunizations,,DRUG,DRUG
J1562,Administered Drugs & Immunizations,,DRUG,DRUG
J1565,Administered Drugs & Immunizations,,DRUG,DRUG
J1566,Administered Drugs & Immunizations,,DRUG,DRUG
J1568,Administered Drugs & Immunizations,,DRUG,DRUG
J1569,Administered Drugs & Immunizations,,DRUG,DRUG
J1570,Administered Drugs & Immunizations,,DRUG,DRUG
J1571,Administered Drugs & Immunizations,,DRUG,DRUG
J1572,Administered Drugs & Immunizations,,DRUG,DRUG
J1573,Administered Drugs & Immunizations,,DRUG,DRUG
J1575,Administered Drugs & Immunizations,,DRUG,DRUG
J1580,Administered Drugs & Immunizations,,DRUG,DRUG
J1590,Administered Drugs & Immunizations,,DRUG,DRUG
J1595,Administered Drugs & Immunizations,,DRUG,DRUG
J1599,Administered Drugs & Immunizations,,DRUG,DRUG
J1600,Administered Drugs & Immunizations,,DRUG,DRUG
J1602,Administered Drugs & Immunizations,,DRUG,DRUG
J1610,Administered Drugs & Immunizations,,DRUG,DRUG
J1620,Administered Drugs & Immunizations,,DRUG,DRUG
J1626,Administered Drugs & Immunizations,,DRUG,DRUG
J1630,Administered Drugs & Immunizations,,DRUG,DRUG
J1631,Administered Drugs & Immunizations,,DRUG,DRUG
J1640,Administered Drugs & Immunizations,,DRUG,DRUG
J1642,Administered Drugs & Immunizations,,DRUG,DRUG
J1644,Administered Drugs & Immunizations,,DRUG,DRUG
J1645,Administered Drugs & Immunizations,,DRUG,DRUG
J1650,Administered Drugs & Immunizations,,DRUG,DRUG
J1652,Administered Drugs & Immunizations,,DRUG,DRUG
J1655,Administered Drugs & Immunizations,,DRUG,DRUG
J1660,Administered Drugs & Immunizations,,DRUG,DRUG
J1670,Administered Drugs & Immunizations,,DRUG,DRUG
J1675,Administered Drugs & Immunizations,,DRUG,DRUG
J1690,Administered Drugs & Immunizations,,DRUG,DRUG
J1700,Administered Drugs & Immunizations,,DRUG,DRUG
J1710,Administered Drugs & Immunizations,,DRUG,DRUG
J1720,Administered Drugs & Immunizations,,DRUG,DRUG
J1725,Administered Drugs & Immunizations,,DRUG,DRUG
J1726,Administered Drugs & Immunizations,,DRUG,DRUG
J1730,Administered Drugs & Immunizations,,DRUG,DRUG
J1740,Administered Drugs & Immunizations,,DRUG,DRUG
J1741,Administered Drugs & Immunizations,,DRUG,DRUG
J1742,Administered Drugs & Immunizations,,DRUG,DRUG
J1743,Administered Drugs & Immunizations,,DRUG,DRUG
J1744,Administered Drugs & Immunizations,,DRUG,DRUG
J1745,Administered Drugs & Immunizations,,DRUG,DRUG
J1750,Administered Drugs & Immunizations,,DRUG,DRUG
J1755,Administered Drugs & Immunizations,,DRUG,DRUG
J1756,Administered Drugs & Immunizations,,DRUG,DRUG
J1770,Administered Drugs & Immunizations,,DRUG,DRUG
J1786,Administered Drugs & Immunizations,,DRUG,DRUG
J1790,Administered Drugs & Immunizations,,DRUG,DRUG
J1800,Administered Drugs & Immunizations,,DRUG,DRUG
J1810,Administered Drugs & Immunizations,,DRUG,DRUG
J1815,Administered Drugs & Immunizations,,DRUG,DRUG
J1817,Administered Drugs & Immunizations,,DRUG,DRUG
J1820,Administered Drugs & Immunizations,,DRUG,DRUG
J1826,Administered Drugs & Immunizations,,DRUG,DRUG
J1830,Administered Drugs & Immunizations,,DRUG,DRUG
J1833,Administered Drugs & Immunizations,,DRUG,DRUG
J1835,Administered Drugs & Immunizations,,DRUG,DRUG
J1840,Administered Drugs & Immunizations,,DRUG,DRUG
J1850,Administered Drugs & Immunizations,,DRUG,DRUG
J1885,Administered Drugs & Immunizations,,DRUG,DRUG
J1886,Administered Drugs & Immunizations,,DRUG,DRUG
J1890,Administered Drugs & Immunizations,,DRUG,DRUG
J1930,Administered Drugs & Immunizations,,DRUG,DRUG
J1931,Administered Drugs & Immunizations,,DRUG,DRUG
J1940,Administered Drugs & Immunizations,,DRUG,DRUG
J1942,Administered Drugs & Immunizations,,DRUG,DRUG
J1945,Administered Drugs & Immunizations,,DRUG,DRUG
J1950,Administered Drugs & Immunizations,,DRUG,DRUG
J1953,Administered Drugs & Immunizations,,DRUG,DRUG
J1955,Administered Drugs & Immunizations,,DRUG,DRUG
J1956,Administered Drugs & Immunizations,,DRUG,DRUG
J1960,Administered Drugs & Immunizations,,DRUG,DRUG
J1980,Administered Drugs & Immunizations,,DRUG,DRUG
J1990,Administered Drugs & Immunizations,,DRUG,DRUG
J2000,Administered Drugs & Immunizations,,DRUG,DRUG
J2001,Administered Drugs & Immunizations,,DRUG,DRUG
J2010,Administered Drugs & Immunizations,,DRUG,DRUG
J2020,Administered Drugs & Immunizations,,DRUG,DRUG
J2050,Administered Drugs & Immunizations,,DRUG,DRUG
J2060,Administered Drugs & Immunizations,,DRUG,DRUG
J2080,Administered Drugs & Immunizations,,DRUG,DRUG
J2100,Administered Drugs & Immunizations,,DRUG,DRUG
J2150,Administered Drugs & Immunizations,,DRUG,DRUG
J2170,Administered Drugs & Immunizations,,DRUG,DRUG
J2175,Administered Drugs & Immunizations,,DRUG,DRUG
J2180,Administered Drugs & Immunizations,,DRUG,DRUG
J2182,Administered Drugs & Immunizations,,DRUG,DRUG
J2185,Administered Drugs & Immunizations,,DRUG,DRUG
J2210,Administered Drugs & Immunizations,,DRUG,DRUG
J2212,Administered Drugs & Immunizations,,DRUG,DRUG
J2240,Administered Drugs & Immunizations,,DRUG,DRUG
J2248,Administered Drugs & Immunizations,,DRUG,DRUG
J2250,Administered Drugs & Immunizations,,DRUG,DRUG
J2260,Administered Drugs & Immunizations,,DRUG,DRUG
J2265,Administered Drugs & Immunizations,,DRUG,DRUG
J2270,Administered Drugs & Immunizations,,DRUG,DRUG
J2271,Administered Drugs & Immunizations,,DRUG,DRUG
J2274,Administered Drugs & Immunizations,,DRUG,DRUG
J2275,Administered Drugs & Immunizations,,DRUG,DRUG
J2278,Administered Drugs & Immunizations,,DRUG,DRUG
J2280,Administered Drugs & Immunizations,,DRUG,DRUG
J2300,Administered Drugs & Immunizations,,DRUG,DRUG
J2310,Administered Drugs & Immunizations,,DRUG,DRUG
J2315,Administered Drugs & Immunizations,,DRUG,DRUG
J2320,Administered Drugs & Immunizations,,DRUG,DRUG
J2323,Administered Drugs & Immunizations,,DRUG,DRUG
J2325,Administered Drugs & Immunizations,,DRUG,DRUG
J2330,Administered Drugs & Immunizations,,DRUG,DRUG
J2340,Administered Drugs & Immunizations,,DRUG,DRUG
J2350,Administered Drugs & Immunizations,,DRUG,DRUG
J2353,Administered Drugs & Immunizations,,DRUG,DRUG
J2354,Administered Drugs & Immunizations,,DRUG,DRUG
J2355,Administered Drugs & Immunizations,,DRUG,DRUG
J2357,Administered Drugs & Immunizations,,DRUG,DRUG
J2358,Administered Drugs & Immunizations,,DRUG,DRUG
J2360,Administered Drugs & Immunizations,,DRUG,DRUG
J2370,Administered Drugs & Immunizations,,DRUG,DRUG
J2400,Administered Drugs & Immunizations,,DRUG,DRUG
J2405,Administered Drugs & Immunizations,,DRUG,DRUG
J2407,Administered Drugs & Immunizations,,DRUG,DRUG
J2410,Administered Drugs & Immunizations,,DRUG,DRUG
J2425,Administered Drugs & Immunizations,,DRUG,DRUG
J2426,Administered Drugs & Immunizations,,DRUG,DRUG
J2430,Administered Drugs & Immunizations,,DRUG,DRUG
J2440,Administered Drugs & Immunizations,,DRUG,DRUG
J2460,Administered Drugs & Immunizations,,DRUG,DRUG
J2469,Administered Drugs & Immunizations,,DRUG,DRUG
J2490,Administered Drugs & Immunizations,,DRUG,DRUG
J2500,Administered Drugs & Immunizations,,DRUG,DRUG
J2501,Administered Drugs & Immunizations,,DRUG,DRUG
J2502,Administered Drugs & Immunizations,,DRUG,DRUG
J2503,Administered Drugs & Immunizations,,DRUG,DRUG
J2504,Administered Drugs & Immunizations,,DRUG,DRUG
J2505,Administered Drugs & Immunizations,,DRUG,DRUG
J2507,Administered Drugs & Immunizations,,DRUG,DRUG
J2510,Administered Drugs & Immunizations,,DRUG,DRUG
J2512,Administered Drugs & Immunizations,,DRUG,DRUG
J2515,Administered Drugs & Immunizations,,DRUG,DRUG
J2540,Administered Drugs & Immunizations,,DRUG,DRUG
J2543,Administered Drugs & Immunizations,,DRUG,DRUG
J2545,Administered Drugs & Immunizations,,DRUG,DRUG
J2547,Administered Drugs & Immunizations,,DRUG,DRUG
J2550,Administered Drugs & Immunizations,,DRUG,DRUG
J2560,Administered Drugs & Immunizations,,DRUG,DRUG
J2562,Administered Drugs & Immunizations,,DRUG,DRUG
J2590,Administered Drugs & Immunizations,,DRUG,DRUG
J2597,Administered Drugs & Immunizations,,DRUG,DRUG
J2650,Administered Drugs & Immunizations,,DRUG,DRUG
J2670,Administered Drugs & Immunizations,,DRUG,DRUG
J2675,Administered Drugs & Immunizations,,DRUG,DRUG
J2680,Administered Drugs & Immunizations,,DRUG,DRUG
J2690,Administered Drugs & Immunizations,,DRUG,DRUG
J2700,Administered Drugs & Immunizations,,DRUG,DRUG
J2704,Administered Drugs & Immunizations,,DRUG,DRUG
J2710,Administered Drugs & Immunizations,,DRUG,DRUG
J2720,Administered Drugs & Immunizations,,DRUG,DRUG
J2724,Administered Drugs & Immunizations,,DRUG,DRUG
J2725,Administered Drugs & Immunizations,,DRUG,DRUG
J2730,Administered Drugs & Immunizations,,DRUG,DRUG
J2760,Administered Drugs & Immunizations,,DRUG,DRUG
J2765,Administered Drugs & Immunizations,,DRUG,DRUG
J2770,Administered Drugs & Immunizations,,DRUG,DRUG
J2778,Administered Drugs & Immunizations,,DRUG,DRUG
J2780,Administered Drugs & Immunizations,,DRUG,DRUG
J2783,Administered Drugs & Immunizations,,DRUG,DRUG
J2785,Administered Drugs & Immunizations,,DRUG,DRUG
J2786,Administered Drugs & Immunizations,,DRUG,DRUG
J2788,Administered Drugs & Immunizations,,DRUG,DRUG
J2790,Administered Drugs & Immunizations,,DRUG,DRUG
J2791,Administered Drugs & Immunizations,,DRUG,DRUG
J2792,Administered Drugs & Immunizations,,DRUG,DRUG
J2793,Administered Drugs & Immunizations,,DRUG,DRUG
J2794,Administered Drugs & Immunizations,,DRUG,DRUG
J2795,Administered Drugs & Immunizations,,DRUG,DRUG
J2796,Administered Drugs & Immunizations,,DRUG,DRUG
J2800,Administered Drugs & Immunizations,,DRUG,DRUG
J2805,Administered Drugs & Immunizations,,DRUG,DRUG
J2810,Administered Drugs & Immunizations,,DRUG,DRUG
J2820,Administered Drugs & Immunizations,,DRUG,DRUG
J2840,Administered Drugs & Immunizations,,DRUG,DRUG
J2850,Administered Drugs & Immunizations,,DRUG,DRUG
J2860,Administered Drugs & Immunizations,,DRUG,DRUG
J2910,Administered Drugs & Immunizations,,DRUG,DRUG
J2912,Administered Drugs & Immunizations,,DRUG,DRUG
J2915,Administered Drugs & Immunizations,,DRUG,DRUG
J2916,Administered Drugs & Immunizations,,DRUG,DRUG
J2920,Administered Drugs & Immunizations,,DRUG,DRUG
J2930,Administered Drugs & Immunizations,,DRUG,DRUG
J2940,Administered Drugs & Immunizations,,DRUG,DRUG
J2941,Administered Drugs & Immunizations,,DRUG,DRUG
J2950,Administered Drugs & Immunizations,,DRUG,DRUG
J2970,Administered Drugs & Immunizations,,DRUG,DRUG
J2993,Administered Drugs & Immunizations,,DRUG,DRUG
J2995,Administered Drugs & Immunizations,,DRUG,DRUG
J2997,Administered Drugs & Immunizations,,DRUG,DRUG
J3000,Administered Drugs & Immunizations,,DRUG,DRUG
J3010,Administered Drugs & Immunizations,,DRUG,DRUG
J3020,Administered Drugs & Immunizations,,DRUG,DRUG
J3030,Administered Drugs & Immunizations,,DRUG,DRUG
J3050,Administered Drugs & Immunizations,,DRUG,DRUG
J3060,Administered Drugs & Immunizations,,DRUG,DRUG
J3070,Administered Drugs & Immunizations,,DRUG,DRUG
J3090,Administered Drugs & Immunizations,,DRUG,DRUG
J3095,Administered Drugs & Immunizations,,DRUG,DRUG
J3100,Administered Drugs & Immunizations,,DRUG,DRUG
J3101,Administered Drugs & Immunizations,,DRUG,DRUG
J3105,Administered Drugs & Immunizations,,DRUG,DRUG
J3110,Administered Drugs & Immunizations,,DRUG,DRUG
J3120,Administered Drugs & Immunizations,,DRUG,DRUG
J3121,Administered Drugs & Immunizations,,DRUG,DRUG
J3130,Administered Drugs & Immunizations,,DRUG,DRUG
J3140,Administered Drugs & Immunizations,,DRUG,DRUG
J3145,Administered Drugs & Immunizations,,DRUG,DRUG
J3150,Administered Drugs & Immunizations,,DRUG,DRUG
J3230,Administered Drugs & Immunizations,,DRUG,DRUG
J3240,Administered Drugs & Immunizations,,DRUG,DRUG
J3243,Administered Drugs & Immunizations,,DRUG,DRUG
J3246,Administered Drugs & Immunizations,,DRUG,DRUG
J3250,Administered Drugs & Immunizations,,DRUG,DRUG
J3260,Administered Drugs & Immunizations,,DRUG,DRUG
J3262,Administered Drugs & Immunizations,,DRUG,DRUG
J3265,Administered Drugs & Immunizations,,DRUG,DRUG
J3270,Administered Drugs & Immunizations,,DRUG,DRUG
J3280,Administered Drugs & Immunizations,,DRUG,DRUG
J3285,Administered Drugs & Immunizations,,DRUG,DRUG
J3300,Administered Drugs & Immunizations,,DRUG,DRUG
J3301,Administered Drugs & Immunizations,,DRUG,DRUG
J3302,Administered Drugs & Immunizations,,DRUG,DRUG
J3303,Administered Drugs & Immunizations,,DRUG,DRUG
J3305,Administered Drugs & Immunizations,,DRUG,DRUG
J3310,Administered Drugs & Immunizations,,DRUG,DRUG
J3315,Administered Drugs & Immunizations,,DRUG,DRUG
J3320,Administered Drugs & Immunizations,,DRUG,DRUG
J3350,Administered Drugs & Immunizations,,DRUG,DRUG
J3355,Administered Drugs & Immunizations,,DRUG,DRUG
J3357,Administered Drugs & Immunizations,,DRUG,DRUG
J3360,Administered Drugs & Immunizations,,DRUG,DRUG
J3364,Administered Drugs & Immunizations,,DRUG,DRUG
J3370,Administered Drugs & Immunizations,,DRUG,DRUG
J3380,Administered Drugs & Immunizations,,DRUG,DRUG
J3385,Administered Drugs & Immunizations,,DRUG,DRUG
J3396,Administered Drugs & Immunizations,,DRUG,DRUG
J3400,Administered Drugs & Immunizations,,DRUG,DRUG
J3410,Administered Drugs & Immunizations,,DRUG,DRUG
J3411,Administered Drugs & Immunizations,,DRUG,DRUG
J3415,Administered Drugs & Immunizations,,DRUG,DRUG
J3420,Administered Drugs & Immunizations,,DRUG,DRUG
J3430,Administered Drugs & Immunizations,,DRUG,DRUG
J3450,Administered Drugs & Immunizations,,DRUG,DRUG
J3465,Administered Drugs & Immunizations,,DRUG,DRUG
J3470,Administered Drugs & Immunizations,,DRUG,DRUG
J3471,Administered Drugs & Immunizations,,DRUG,DRUG
J3472,Administered Drugs & Immunizations,,DRUG,DRUG
J3473,Administered Drugs & Immunizations,,DRUG,DRUG
J3475,Administered Drugs & Immunizations,,DRUG,DRUG
J3480,Administered Drugs & Immunizations,,DRUG,DRUG
J3485,Administered Drugs & Immunizations,,DRUG,DRUG
J3486,Administered Drugs & Immunizations,,DRUG,DRUG
J3487,Administered Drugs & Immunizations,,DRUG,DRUG
J3488,Administered Drugs & Immunizations,,DRUG,DRUG
J3489,Administered Drugs & Immunizations,,DRUG,DRUG
J3490,Administered Drugs & Immunizations,,DRUG,DRUG
J3520,Administered Drugs & Immunizations,,DRUG,DRUG
J3530,Administered Drugs & Immunizations,,DRUG,DRUG
J3535,Administered Drugs & Immunizations,,DRUG,DRUG
J3570,Administered Drugs & Immunizations,,DRUG,DRUG
J3590,Administered Drugs & Immunizations,,DRUG,DRUG
J3910,Administered Drugs & Immunizations,,DRUG,DRUG
J4269,Administered Drugs & Immunizations,,DRUG,DRUG
J7010,Administered Drugs & Immunizations,,DRUG,DRUG
J7020,Administered Drugs & Immunizations,,DRUG,DRUG
J7030,Administered Drugs & Immunizations,,DRUG,DRUG
J7040,Administered Drugs & Immunizations,,DRUG,DRUG
J7042,Administered Drugs & Immunizations,,DRUG,DRUG
J7050,Administered Drugs & Immunizations,,DRUG,DRUG
J7051,Administered Drugs & Immunizations,,DRUG,DRUG
J7060,Administered Drugs & Immunizations,,DRUG,DRUG
J7070,Administered Drugs & Immunizations,,DRUG,DRUG
J7080,Administered Drugs & Immunizations,,DRUG,DRUG
J7090,Administered Drugs & Immunizations,,DRUG,DRUG
J7100,Administered Drugs & Immunizations,,DRUG,DRUG
J7110,Administered Drugs & Immunizations,,DRUG,DRUG
J7116,Administered Drugs & Immunizations,,DRUG,DRUG
J7120,Administered Drugs & Immunizations,,DRUG,DRUG
J7121,Administered Drugs & Immunizations,,DRUG,DRUG
J7130,Administered Drugs & Immunizations,,DRUG,DRUG
J7131,Administered Drugs & Immunizations,,DRUG,DRUG
J7140,Administered Drugs & Immunizations,,DRUG,DRUG
J7175,Administered Drugs & Immunizations,,DRUG,DRUG
J7178,Administered Drugs & Immunizations,,DRUG,DRUG
J7179,Administered Drugs & Immunizations,,DRUG,DRUG
J7180,Administered Drugs & Immunizations,,DRUG,DRUG
J7181,Administered Drugs & Immunizations,,DRUG,DRUG
J7182,Administered Drugs & Immunizations,,DRUG,DRUG
J7183,Administered Drugs & Immunizations,,DRUG,DRUG
J7185,Administered Drugs & Immunizations,,DRUG,DRUG
J7186,Administered Drugs & Immunizations,,DRUG,DRUG
J7187,Administered Drugs & Immunizations,,DRUG,DRUG
J7188,Administered Drugs & Immunizations,,DRUG,DRUG
J7189,Administered Drugs & Immunizations,,DRUG,DRUG
J7190,Administered Drugs & Immunizations,,DRUG,DRUG
J7191,Administered Drugs & Immunizations,,DRUG,DRUG
J7192,Administered Drugs & Immunizations,,DRUG,DRUG
J7193,Administered Drugs & Immunizations,,DRUG,DRUG
J7194,Administered Drugs & Immunizations,,DRUG,DRUG
J7195,Administered Drugs & Immunizations,,DRUG,DRUG
J7196,Administered Drugs & Immunizations,,DRUG,DRUG
J7197,Administered Drugs & Immunizations,,DRUG,DRUG
J7198,Administered Drugs & Immunizations,,DRUG,DRUG
J7199,Administered Drugs & Immunizations,,DRUG,DRUG
J7200,Administered Drugs & Immunizations,,DRUG,DRUG
J7201,Administered Drugs & Immunizations,,DRUG,DRUG
J7202,Administered Drugs & Immunizations,,DRUG,DRUG
J7205,Administered Drugs & Immunizations,,DRUG,DRUG
J7207,Administered Drugs & Immunizations,,DRUG,DRUG
J7209,Administered Drugs & Immunizations,,DRUG,DRUG
J7210,Administered Drugs & Immunizations,,DRUG,DRUG
J7296,Administered Drugs & Immunizations,,DRUG,DRUG
J7297,Administered Drugs & Immunizations,,DRUG,DRUG
J7298,Administered Drugs & Immunizations,,DRUG,DRUG
J7300,Administered Drugs & Immunizations,,DRUG,DRUG
J7301,Administered Drugs & Immunizations,,DRUG,DRUG
J7302,Administered Drugs & Immunizations,,DRUG,DRUG
J7303,Administered Drugs & Immunizations,,DRUG,DRUG
J7304,Administered Drugs & Immunizations,,DRUG,DRUG
J7306,Administered Drugs & Immunizations,,DRUG,DRUG
J7307,Administered Drugs & Immunizations,,DRUG,DRUG
J7308,Administered Drugs & Immunizations,,DRUG,DRUG
J7309,Administered Drugs & Immunizations,,DRUG,DRUG
J7310,Administered Drugs & Immunizations,,DRUG,DRUG
J7311,Administered Drugs & Immunizations,,DRUG,DRUG
J7312,Administered Drugs & Immunizations,,DRUG,DRUG
J7313,Administered Drugs & Immunizations,,DRUG,DRUG
J7315,Administered Drugs & Immunizations,,DRUG,DRUG
J7316,Administered Drugs & Immunizations,,DRUG,DRUG
J7320,Administered Drugs & Immunizations,,DRUG,DRUG
J7321,Administered Drugs & Immunizations,,DRUG,DRUG
J7322,Administered Drugs & Immunizations,,DRUG,DRUG
J7323,Administered Drugs & Immunizations,,DRUG,DRUG
J7324,Administered Drugs & Immunizations,,DRUG,DRUG
J7325,Administered Drugs & Immunizations,,DRUG,DRUG
J7326,Administered Drugs & Immunizations,,DRUG,DRUG
J7327,Administered Drugs & Immunizations,,DRUG,DRUG
J7328,Administered Drugs & Immunizations,,DRUG,DRUG
J7330,Administered Drugs & Immunizations,,DRUG,DRUG
J7336,Administered Drugs & Immunizations,,DRUG,DRUG
